pathway,ligand,receptor,sender,receiver,COVID,Control,log2FC
Growth_factor,VEGFA,KDR,Plasma_cell,T_cell,0.000105451705,5.8100373e-05,0.06315954
Growth_factor,VEGFA,KDR,T_cell,B_cell,4.6831567e-05,0.0,0.06602939
Growth_factor,VEGFA,KDR,T_cell,Endothelial,0.0015862426,0.0016781965,-0.050404083
Growth_factor,VEGFA,KDR,T_cell,Epithelial,0.00012551264,0.00013451217,-0.01148996
Growth_factor,VEGFA,KDR,T_cell,Fibroblast,6.7256406e-05,0.0002503085,-0.22837736
Growth_factor,VEGFA,KDR,T_cell,Mast_cell,1.7169064e-05,3.7733906e-05,-0.028877137
Growth_factor,VEGFA,KDR,T_cell,Myeloid,1.4870878e-06,2.4841853e-05,-0.033257466
Growth_factor,VEGFA,KDR,T_cell,NK_cell,3.2424557e-06,2.5808942e-05,-0.032091804
Growth_factor,VEGFA,KDR,T_cell,Plasma_cell,8.577595e-06,0.0,0.012322069
Growth_factor,VEGFA,KDR,T_cell,T_cell,2.7206904e-06,8.314144e-06,-0.00802532
IL1_signaling,IL1A,IL1R1,B_cell,B_cell,0.0,0.00011689971,-0.15949963
IL1_signaling,IL1A,IL1R1,B_cell,Endothelial,0.0,0.0026044536,-1.8497804
IL1_signaling,IL1A,IL1R1,B_cell,Epithelial,0.0,0.0028644425,-1.9502603
IL1_signaling,IL1A,IL1R1,B_cell,Fibroblast,0.0,0.0038251216,-2.2705653
IL1_signaling,IL1A,IL1R1,B_cell,Mast_cell,0.0,0.000256331,-0.3292167
IL1_signaling,IL1A,IL1R1,B_cell,Myeloid,0.0,0.0005793249,-0.659308
IL1_signaling,IL1A,IL1R1,B_cell,NK_cell,0.0,8.0661055e-05,-0.11191405
IL1_signaling,IL1A,IL1R1,B_cell,Plasma_cell,0.0,7.5526645e-05,-0.10504331
IL1_signaling,IL1A,IL1R1,B_cell,T_cell,0.0,0.00013763297,-0.18603519
IL1_signaling,IL1A,IL1R1,Endothelial,B_cell,2.0214025e-05,0.0,0.028871749
IL1_signaling,IL1A,IL1R1,Endothelial,Endothelial,0.00053621765,0.0,0.6193827
IL1_signaling,IL1A,IL1R1,Endothelial,Epithelial,0.00050901034,0.0,0.59360254
IL1_signaling,IL1A,IL1R1,Endothelial,Fibroblast,0.0019416119,0.0,1.5566069
IL1_signaling,IL1A,IL1R1,Endothelial,Mast_cell,1.1653227e-05,0.0,0.01671479
IL1_signaling,IL1A,IL1R1,Endothelial,Myeloid,6.5816916e-05,0.0,0.09195959
IL1_signaling,IL1A,IL1R1,Endothelial,NK_cell,1.4317321e-06,0.0,0.0020640343
IL1_signaling,IL1A,IL1R1,Endothelial,Plasma_cell,8.006833e-06,0.0,0.011505388
IL1_signaling,IL1A,IL1R1,Endothelial,T_cell,1.0143707e-05,0.0,0.014560623
IL1_signaling,IL1A,IL1R1,Epithelial,B_cell,2.7786791e-06,1.51388795e-05,-0.017673867
IL1_signaling,IL1A,IL1R1,Epithelial,Endothelial,7.371005e-05,0.0003372849,-0.3167023
IL1_signaling,IL1A,IL1R1,Epithelial,Epithelial,6.9970054e-05,0.0003709543,-0.35761002
IL1_signaling,IL1A,IL1R1,Epithelial,Fibroblast,0.00026689965,0.00049536524,-0.23919562
IL1_signaling,IL1A,IL1R1,Epithelial,Mast_cell,1.6018867e-06,3.319567e-05,-0.04480436
IL1_signaling,IL1A,IL1R1,Epithelial,Myeloid,9.047386e-06,7.502439e-05,-0.09137558
IL1_signaling,IL1A,IL1R1,Epithelial,NK_cell,1.9681009e-07,1.04458595e-05,-0.014708035
IL1_signaling,IL1A,IL1R1,Epithelial,Plasma_cell,1.1006426e-06,9.780937e-06,-0.012455453
IL1_signaling,IL1A,IL1R1,Epithelial,T_cell,1.3943836e-06,1.78239e-05,-0.023477653
IL1_signaling,IL1A,IL1R1,Fibroblast,B_cell,6.236467e-06,1.2876461e-05,-0.009488806
IL1_signaling,IL1A,IL1R1,Fibroblast,Endothelial,0.00016543483,0.00028687963,-0.14300883
IL1_signaling,IL1A,IL1R1,Fibroblast,Epithelial,0.00015704078,0.00031551733,-0.1851905
IL1_signaling,IL1A,IL1R1,Fibroblast,Fibroblast,0.00059902953,0.00042133578,0.16994914
IL1_signaling,IL1A,IL1R1,Fibroblast,Mast_cell,3.5952742e-06,2.8234768e-05,-0.034992218
IL1_signaling,IL1A,IL1R1,Fibroblast,Myeloid,2.0305952e-05,6.381243e-05,-0.060241997
IL1_signaling,IL1A,IL1R1,Fibroblast,NK_cell,4.4172054e-07,8.884786e-06,-0.012124416
IL1_signaling,IL1A,IL1R1,Fibroblast,Plasma_cell,2.4702822e-06,8.319233e-06,-0.008392956
IL1_signaling,IL1A,IL1R1,Fibroblast,T_cell,3.1295544e-06,1.5160223e-05,-0.017199429
IL1_signaling,IL1A,IL1R1,Mast_cell,B_cell,0.0,0.0,0.0
IL1_signaling,IL1A,IL1R1,Mast_cell,Endothelial,0.0,0.0,0.0
IL1_signaling,IL1A,IL1R1,Mast_cell,Epithelial,0.0,0.0,0.0
IL1_signaling,IL1A,IL1R1,Mast_cell,Fibroblast,0.0,0.0,0.0
IL1_signaling,IL1A,IL1R1,Mast_cell,Mast_cell,0.0,0.0,0.0
IL1_signaling,IL1A,IL1R1,Mast_cell,Myeloid,0.0,0.0,0.0
IL1_signaling,IL1A,IL1R1,Mast_cell,NK_cell,0.0,0.0,0.0
IL1_signaling,IL1A,IL1R1,Mast_cell,Plasma_cell,0.0,0.0,0.0
IL1_signaling,IL1A,IL1R1,Mast_cell,T_cell,0.0,0.0,0.0
IL1_signaling,IL1A,IL1R1,Myeloid,B_cell,3.810177e-05,0.0004565084,-0.48856607
IL1_signaling,IL1A,IL1R1,Myeloid,Endothelial,0.0010107261,0.010170726,-2.4739344
IL1_signaling,IL1A,IL1R1,Myeloid,Epithelial,0.0009594425,0.011186017,-2.6367114
IL1_signaling,IL1A,IL1R1,Myeloid,Fibroblast,0.0036597783,0.014937592,-1.7741003
IL1_signaling,IL1A,IL1R1,Myeloid,Mast_cell,2.1965372e-05,0.0010010055,-0.9693788
IL1_signaling,IL1A,IL1R1,Myeloid,Myeloid,0.00012405946,0.0022623383,-1.5371878
IL1_signaling,IL1A,IL1R1,Myeloid,NK_cell,2.698697e-06,0.00031499178,-0.39116564
IL1_signaling,IL1A,IL1R1,Myeloid,Plasma_cell,1.509222e-05,0.00029494124,-0.35127586
IL1_signaling,IL1A,IL1R1,Myeloid,T_cell,1.912005e-05,0.00053747447,-0.5932385
IL1_signaling,IL1A,IL1R1,NK_cell,B_cell,2.2031192e-05,0.0,0.03143939
IL1_signaling,IL1A,IL1R1,NK_cell,Endothelial,0.0005844217,0.0,0.66395634
IL1_signaling,IL1A,IL1R1,NK_cell,Epithelial,0.0005547685,0.0,0.63669974
IL1_signaling,IL1A,IL1R1,NK_cell,Fibroblast,0.0021161556,0.0,1.6397672
IL1_signaling,IL1A,IL1R1,NK_cell,Mast_cell,1.270081e-05,0.0,0.018207991
IL1_signaling,IL1A,IL1R1,NK_cell,Myeloid,7.1733615e-05,0.0,0.099946335
IL1_signaling,IL1A,IL1R1,NK_cell,NK_cell,1.5604396e-06,0.0,0.0022494984
IL1_signaling,IL1A,IL1R1,NK_cell,Plasma_cell,8.726618e-06,0.0,0.012535202
IL1_signaling,IL1A,IL1R1,NK_cell,T_cell,1.1055589e-05,0.0,0.01586232
IL1_signaling,IL1A,IL1R1,Plasma_cell,B_cell,5.452928e-05,0.00012700808,-0.09589867
IL1_signaling,IL1A,IL1R1,Plasma_cell,Endothelial,0.0014464988,0.0028296618,-0.64649844
IL1_signaling,IL1A,IL1R1,Plasma_cell,Epithelial,0.0013731044,0.0031121322,-0.79311115
IL1_signaling,IL1A,IL1R1,Plasma_cell,Fibroblast,0.0052376846,0.0041558812,0.27479157
IL1_signaling,IL1A,IL1R1,Plasma_cell,Mast_cell,3.1435702e-05,0.00027849604,-0.30979374
IL1_signaling,IL1A,IL1R1,Plasma_cell,Myeloid,0.00017754745,0.0006294194,-0.46857274
IL1_signaling,IL1A,IL1R1,Plasma_cell,NK_cell,3.862235e-06,8.7635846e-05,-0.115634374
IL1_signaling,IL1A,IL1R1,Plasma_cell,Plasma_cell,2.1599202e-05,8.2057464e-05,-0.08294776
IL1_signaling,IL1A,IL1R1,Plasma_cell,T_cell,2.7363625e-05,0.00014953416,-0.16210245
IL1_signaling,IL1A,IL1R1,T_cell,B_cell,7.575171e-06,0.0,0.010887453
IL1_signaling,IL1A,IL1R1,T_cell,Endothelial,0.00020094664,0.0,0.2641721
IL1_signaling,IL1A,IL1R1,T_cell,Epithelial,0.00019075074,0.0,0.2518714
IL1_signaling,IL1A,IL1R1,T_cell,Fibroblast,0.00072761567,0.0,0.78878224
IL1_signaling,IL1A,IL1R1,T_cell,Mast_cell,4.3670266e-06,0.0,0.006286524
IL1_signaling,IL1A,IL1R1,T_cell,Myeloid,2.4664774e-05,0.0,0.03515198
IL1_signaling,IL1A,IL1R1,T_cell,NK_cell,5.365391e-07,0.0,0.0007738863
IL1_signaling,IL1A,IL1R1,T_cell,Plasma_cell,3.0005465e-06,0.0,0.004322322
IL1_signaling,IL1A,IL1R1,T_cell,T_cell,3.8013366e-06,0.0,0.0054737856
IL1_signaling,IL1B,IL1R1,B_cell,B_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,B_cell,Endothelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,B_cell,Epithelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,B_cell,Fibroblast,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,B_cell,Mast_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,B_cell,Myeloid,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,B_cell,NK_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,B_cell,Plasma_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,B_cell,T_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Endothelial,B_cell,0.0,1.5493737e-05,-0.022181274
IL1_signaling,IL1B,IL1R1,Endothelial,Endothelial,0.0,0.00034519093,-0.42781085
IL1_signaling,IL1B,IL1R1,Endothelial,Epithelial,0.0,0.00037964951,-0.46430185
IL1_signaling,IL1B,IL1R1,Endothelial,Fibroblast,0.0,0.0005069767,-0.59165716
IL1_signaling,IL1B,IL1R1,Endothelial,Mast_cell,0.0,3.3973778e-05,-0.048199676
IL1_signaling,IL1B,IL1R1,Endothelial,Myeloid,0.0,7.678298e-05,-0.10672754
IL1_signaling,IL1B,IL1R1,Endothelial,NK_cell,0.0,1.0690712e-05,-0.015341648
IL1_signaling,IL1B,IL1R1,Endothelial,Plasma_cell,0.0,1.0010203e-05,-0.01436988
IL1_signaling,IL1B,IL1R1,Endothelial,T_cell,0.0,1.8241697e-05,-0.026080038
IL1_signaling,IL1B,IL1R1,Epithelial,B_cell,3.9492634e-06,3.2817968e-06,0.00095951604
IL1_signaling,IL1B,IL1R1,Epithelial,Endothelial,0.000104762155,7.311641e-05,0.04192931
IL1_signaling,IL1B,IL1R1,Epithelial,Epithelial,9.9446595e-05,8.0415244e-05,0.025191618
IL1_signaling,IL1B,IL1R1,Epithelial,Fibroblast,0.00037933746,0.00010738497,0.3168186
IL1_signaling,IL1B,IL1R1,Epithelial,Mast_cell,2.2767194e-06,7.1961363e-06,-0.007063738
IL1_signaling,IL1B,IL1R1,Epithelial,Myeloid,1.2858812e-05,1.626374e-05,-0.004841774
IL1_signaling,IL1B,IL1R1,Epithelial,NK_cell,2.79721e-07,2.264447e-06,-0.002859636
IL1_signaling,IL1B,IL1R1,Epithelial,Plasma_cell,1.5643145e-06,2.1203055e-06,-0.0008006293
IL1_signaling,IL1B,IL1R1,Epithelial,T_cell,1.9818008e-06,3.863854e-06,-0.0027072234
IL1_signaling,IL1B,IL1R1,Fibroblast,B_cell,7.1461423e-06,3.653597e-05,-0.041497197
IL1_signaling,IL1B,IL1R1,Fibroblast,Endothelial,0.00018956579,0.00081399886,-0.6087385
IL1_signaling,IL1B,IL1R1,Fibroblast,Epithelial,0.00017994734,0.0008952562,-0.6836704
IL1_signaling,IL1B,IL1R1,Fibroblast,Fibroblast,0.0006864063,0.0011955078,-0.38060245
IL1_signaling,IL1B,IL1R1,Fibroblast,Mast_cell,4.119695e-06,8.011398e-05,-0.10525234
IL1_signaling,IL1B,IL1R1,Fibroblast,Myeloid,2.3267856e-05,0.00018106287,-0.2069019
IL1_signaling,IL1B,IL1R1,Fibroblast,NK_cell,5.061516e-07,2.5209898e-05,-0.03518914
IL1_signaling,IL1B,IL1R1,Fibroblast,Plasma_cell,2.8306072e-06,2.3605182e-05,-0.02958134
IL1_signaling,IL1B,IL1R1,Fibroblast,T_cell,3.5860432e-06,4.3015967e-05,-0.05559686
IL1_signaling,IL1B,IL1R1,Mast_cell,B_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Mast_cell,Endothelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Mast_cell,Epithelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Mast_cell,Fibroblast,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Mast_cell,Mast_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Mast_cell,Myeloid,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Mast_cell,NK_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Mast_cell,Plasma_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Mast_cell,T_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Myeloid,B_cell,0.00012604584,0.0008835587,-0.7421954
IL1_signaling,IL1B,IL1R1,Myeloid,Endothelial,0.0033436192,0.019685144,-2.2516255
IL1_signaling,IL1B,IL1R1,Myeloid,Epithelial,0.0031739662,0.021650208,-2.4400334
IL1_signaling,IL1B,IL1R1,Myeloid,Fibroblast,0.0121070435,0.028911272,-1.190347
IL1_signaling,IL1B,IL1R1,Myeloid,Mast_cell,7.2664436e-05,0.001937417,-1.4533491
IL1_signaling,IL1B,IL1R1,Myeloid,Myeloid,0.00041040554,0.00437869,-1.9311448
IL1_signaling,IL1B,IL1R1,Myeloid,NK_cell,8.927656e-06,0.0006096574,-0.6739309
IL1_signaling,IL1B,IL1R1,Myeloid,Plasma_cell,4.9927112e-05,0.00057085016,-0.5812563
IL1_signaling,IL1B,IL1R1,Myeloid,T_cell,6.3251726e-05,0.0010402661,-0.940274
IL1_signaling,IL1B,IL1R1,NK_cell,B_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,NK_cell,Endothelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,NK_cell,Epithelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,NK_cell,Fibroblast,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,NK_cell,Mast_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,NK_cell,Myeloid,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,NK_cell,NK_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,NK_cell,Plasma_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,NK_cell,T_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,Plasma_cell,B_cell,1.1538537e-05,0.00019357294,-0.23873548
IL1_signaling,IL1B,IL1R1,Plasma_cell,Endothelial,0.0003060829,0.0043126857,-2.024195
IL1_signaling,IL1B,IL1R1,Plasma_cell,Epithelial,0.00029055245,0.004743199,-2.1538656
IL1_signaling,IL1B,IL1R1,Plasma_cell,Fibroblast,0.0011083077,0.0063339765,-1.7985102
IL1_signaling,IL1B,IL1R1,Plasma_cell,Mast_cell,6.651876e-06,0.00042445565,-0.50084585
IL1_signaling,IL1B,IL1R1,Plasma_cell,Myeloid,3.7569505e-05,0.0009592977,-0.9171285
IL1_signaling,IL1B,IL1R1,Plasma_cell,NK_cell,8.1725904e-07,0.00013356574,-0.17968954
IL1_signaling,IL1B,IL1R1,Plasma_cell,Plasma_cell,4.5704473e-06,0.00012506373,-0.16342796
IL1_signaling,IL1B,IL1R1,Plasma_cell,T_cell,5.7902143e-06,0.00022790491,-0.28786924
IL1_signaling,IL1B,IL1R1,T_cell,B_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,T_cell,Endothelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,T_cell,Epithelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,T_cell,Fibroblast,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,T_cell,Mast_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,T_cell,Myeloid,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,T_cell,NK_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,T_cell,Plasma_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R1,T_cell,T_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,B_cell,B_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,B_cell,Endothelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,B_cell,Epithelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,B_cell,Fibroblast,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,B_cell,Mast_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,B_cell,Myeloid,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,B_cell,NK_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,B_cell,Plasma_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,B_cell,T_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Endothelial,B_cell,0.0,8.063392e-06,-0.011586351
IL1_signaling,IL1B,IL1R2,Endothelial,Endothelial,0.0,1.0791333e-05,-0.015485231
IL1_signaling,IL1B,IL1R2,Endothelial,Epithelial,0.0,3.3919117e-05,-0.048123304
IL1_signaling,IL1B,IL1R2,Endothelial,Fibroblast,0.0,1.4915171e-06,-0.0021501807
IL1_signaling,IL1B,IL1R2,Endothelial,Mast_cell,0.0,1.8433993e-05,-0.02635255
IL1_signaling,IL1B,IL1R2,Endothelial,Myeloid,0.0,0.00012345807,-0.16794626
IL1_signaling,IL1B,IL1R2,Endothelial,NK_cell,0.0,2.6949529e-06,-0.0038826547
IL1_signaling,IL1B,IL1R2,Endothelial,Plasma_cell,0.0,2.2961544e-06,-0.0033088683
IL1_signaling,IL1B,IL1R2,Endothelial,T_cell,0.0,5.5748706e-06,-0.008020565
IL1_signaling,IL1B,IL1R2,Epithelial,B_cell,6.150134e-06,1.7079426e-06,0.006383611
IL1_signaling,IL1B,IL1R2,Epithelial,Endothelial,1.070343e-06,2.2857598e-06,-0.0017506412
IL1_signaling,IL1B,IL1R2,Epithelial,Epithelial,8.833021e-07,7.184558e-06,-0.00905426
IL1_signaling,IL1B,IL1R2,Epithelial,Fibroblast,1.1451014e-06,3.159248e-07,0.0011953
IL1_signaling,IL1B,IL1R2,Epithelial,Mast_cell,6.660198e-06,3.9045854e-06,0.0039546476
IL1_signaling,IL1B,IL1R2,Epithelial,Myeloid,4.1774736e-05,2.6150197e-05,0.02180144
IL1_signaling,IL1B,IL1R2,Epithelial,NK_cell,1.7703599e-06,5.7082985e-07,0.0017285935
IL1_signaling,IL1B,IL1R2,Epithelial,Plasma_cell,3.9365744e-07,4.863586e-07,-0.0001338087
IL1_signaling,IL1B,IL1R2,Epithelial,T_cell,1.1940301e-06,1.180838e-06,1.9089948e-05
IL1_signaling,IL1B,IL1R2,Fibroblast,B_cell,1.1128589e-05,1.9014382e-05,-0.011207848
IL1_signaling,IL1B,IL1R2,Fibroblast,Endothelial,1.9367722e-06,2.5447172e-05,-0.03346172
IL1_signaling,IL1B,IL1R2,Fibroblast,Epithelial,1.5983239e-06,7.998508e-05,-0.10870744
IL1_signaling,IL1B,IL1R2,Fibroblast,Fibroblast,2.0720463e-06,3.5171645e-06,-0.0020789616
IL1_signaling,IL1B,IL1R2,Fibroblast,Mast_cell,1.2051543e-05,4.3469423e-05,-0.044105455
IL1_signaling,IL1B,IL1R2,Fibroblast,Myeloid,7.5590855e-05,0.00029112797,-0.26350248
IL1_signaling,IL1B,IL1R2,Fibroblast,NK_cell,3.2034436e-06,6.355001e-06,-0.0045251595
IL1_signaling,IL1B,IL1R2,Fibroblast,Plasma_cell,7.123181e-07,5.4145894e-06,-0.006763223
IL1_signaling,IL1B,IL1R2,Fibroblast,T_cell,2.1605824e-06,1.314617e-05,-0.015728712
IL1_signaling,IL1B,IL1R2,Mast_cell,B_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Mast_cell,Endothelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Mast_cell,Epithelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Mast_cell,Fibroblast,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Mast_cell,Mast_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Mast_cell,Myeloid,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Mast_cell,NK_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Mast_cell,Plasma_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Mast_cell,T_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Myeloid,B_cell,0.00019628946,0.00045982967,-0.28723353
IL1_signaling,IL1B,IL1R2,Myeloid,Endothelial,3.4161378e-05,0.0006153955,-0.64342606
IL1_signaling,IL1B,IL1R2,Myeloid,Epithelial,2.8191724e-05,0.0019342997,-1.5129069
IL1_signaling,IL1B,IL1R2,Myeloid,Fibroblast,3.6547386e-05,8.505649e-05,-0.065984085
IL1_signaling,IL1B,IL1R2,Myeloid,Mast_cell,0.0002125688,0.0010512322,-0.7584242
IL1_signaling,IL1B,IL1R2,Myeloid,Myeloid,0.0013332946,0.007040422,-1.7849027
IL1_signaling,IL1B,IL1R2,Myeloid,NK_cell,5.6503315e-05,0.00015368462,-0.12695162
IL1_signaling,IL1B,IL1R2,Myeloid,Plasma_cell,1.25640845e-05,0.00013094241,-0.15951219
IL1_signaling,IL1B,IL1R2,Myeloid,T_cell,3.810901e-05,0.0003179172,-0.3443018
IL1_signaling,IL1B,IL1R2,NK_cell,B_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,NK_cell,Endothelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,NK_cell,Epithelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,NK_cell,Fibroblast,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,NK_cell,Mast_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,NK_cell,Myeloid,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,NK_cell,NK_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,NK_cell,Plasma_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,NK_cell,T_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,Plasma_cell,B_cell,1.7968807e-05,0.00010074099,-0.1127817
IL1_signaling,IL1B,IL1R2,Plasma_cell,Endothelial,3.127214e-06,0.00013482287,-0.17796256
IL1_signaling,IL1B,IL1R2,Plasma_cell,Epithelial,2.5807378e-06,0.00042377273,-0.5060004
IL1_signaling,IL1B,IL1R2,Plasma_cell,Fibroblast,3.3456352e-06,1.8634455e-05,-0.021817794
IL1_signaling,IL1B,IL1R2,Plasma_cell,Mast_cell,1.9459056e-05,0.0002303074,-0.27121493
IL1_signaling,IL1B,IL1R2,Plasma_cell,Myeloid,0.000122052974,0.0015424388,-1.1800723
IL1_signaling,IL1B,IL1R2,Plasma_cell,NK_cell,5.1724487e-06,3.366973e-05,-0.04033229
IL1_signaling,IL1B,IL1R2,Plasma_cell,Plasma_cell,1.1501464e-06,2.8687291e-05,-0.03914606
IL1_signaling,IL1B,IL1R2,Plasma_cell,T_cell,3.48859e-06,6.965034e-05,-0.092115
IL1_signaling,IL1B,IL1R2,T_cell,B_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,T_cell,Endothelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,T_cell,Epithelial,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,T_cell,Fibroblast,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,T_cell,Mast_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,T_cell,Myeloid,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,T_cell,NK_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,T_cell,Plasma_cell,0.0,0.0,0.0
IL1_signaling,IL1B,IL1R2,T_cell,T_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,B_cell,B_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,B_cell,Endothelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,B_cell,Epithelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,B_cell,Fibroblast,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,B_cell,Mast_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,B_cell,Myeloid,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,B_cell,NK_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,B_cell,Plasma_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,B_cell,T_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Endothelial,B_cell,0.00034714473,0.00474413,-2.0921836
IL6_signaling,IL6,IL6R,Endothelial,Endothelial,0.00054744555,0.0033603043,-1.4945401
IL6_signaling,IL6,IL6R,Endothelial,Epithelial,0.0027970548,0.031464305,-3.0959015
IL6_signaling,IL6,IL6R,Endothelial,Fibroblast,0.0007060172,0.007544813,-2.3244169
IL6_signaling,IL6,IL6R,Endothelial,Mast_cell,0.0016523942,0.019195765,-2.9286857
IL6_signaling,IL6,IL6R,Endothelial,Myeloid,0.0036735267,0.02042191,-2.1965036
IL6_signaling,IL6,IL6R,Endothelial,NK_cell,0.00035514956,0.0009658121,-0.5366735
IL6_signaling,IL6,IL6R,Endothelial,Plasma_cell,0.0032975785,0.022455966,-2.448359
IL6_signaling,IL6,IL6R,Endothelial,T_cell,0.0010225202,0.011683699,-2.6487496
IL6_signaling,IL6,IL6R,Epithelial,B_cell,9.796051e-05,0.00010541617,-0.009763483
IL6_signaling,IL6,IL6R,Epithelial,Endothelial,0.00015448325,7.466709e-05,0.10335745
IL6_signaling,IL6,IL6R,Epithelial,Epithelial,0.00078929885,0.00069914747,0.07458331
IL6_signaling,IL6,IL6R,Epithelial,Fibroblast,0.00019923048,0.00016764828,0.038503263
IL6_signaling,IL6,IL6R,Epithelial,Mast_cell,0.0004662879,0.00042653634,0.03965204
IL6_signaling,IL6,IL6R,Epithelial,Myeloid,0.0010366298,0.00045378171,0.48637304
IL6_signaling,IL6,IL6R,Epithelial,NK_cell,0.0001002194,2.146067e-05,0.10715751
IL6_signaling,IL6,IL6R,Epithelial,Plasma_cell,0.00093054125,0.0004989791,0.3650251
IL6_signaling,IL6,IL6R,Epithelial,T_cell,0.00028854422,0.0002596157,0.0327584
IL6_signaling,IL6,IL6R,Fibroblast,B_cell,0.001713235,0.0041095004,-0.91316825
IL6_signaling,IL6,IL6R,Fibroblast,Endothelial,0.0027017635,0.002910791,-0.07924773
